Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,CLTV,Contract,Internet Service,Internet Type,Monthly Charge,Multiple Lines,Phone Service,Population,Satisfaction Score,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unlimited Data,Churn
35,17.87,41.66,5577,Month-to-Month,1,Fiber Optic,69.56,0,0,25947,3,0,0,1,29,1841.83,45.97,1117.38,3005.18,0,0
20,3.71,0.0,3582,Two Year,0,Fiber Optic,10.54,1,1,49323,4,0,0,0,59,668.07,0.0,0.0,668.07,0,0
19,9.77,23.43,6294,Two Year,0,Fiber Optic,96.49,0,0,87893,4,0,0,0,1,87.48,81.27,25.26,194.01,0,0
51,36.86,34.19,5056,Month-to-Month,0,Fiber Optic,57.63,1,1,98037,2,0,0,0,47,2658.48,40.5,1446.47,4145.45,0,0
28,6.34,0.0,4654,Two Year,0,Fiber Optic,59.08,0,1,14213,3,0,0,0,36,2263.18,0.0,0.0,2263.18,0,0
21,11.64,0.0,5719,Month-to-Month,1,DSL,84.94,0,1,16448,1,0,1,0,39,3545.77,0.0,0.0,3517.91,0,0
59,31.55,13.69,3897,Month-to-Month,0,Fiber Optic,75.33,0,1,14734,5,0,0,0,27,2033.59,66.76,382.81,2483.16,0,1
66,40.04,21.49,2028,Month-to-Month,0,Fiber Optic,60.44,0,0,96692,1,0,0,0,30,1896.13,0.0,591.5,2487.63,0,0
41,9.59,28.16,6107,Two Year,0,Fiber Optic,104.7,0,1,50977,5,0,0,0,68,6542.21,41.58,1790.37,8374.16,0,0
20,19.62,0.0,5231,Month-to-Month,0,Fiber Optic,105.73,0,0,51264,2,0,0,0,1,103.99,0.0,0.0,103.99,0,0
44,41.99,41.08,4141,Two Year,1,Fiber Optic,127.35,1,1,12647,1,1,0,0,29,3639.25,47.61,1128.61,4815.47,0,0
52,12.13,47.33,2579,Month-to-Month,0,Fiber Optic,93.64,0,1,37692,1,0,0,0,4,387.85,0.0,203.87,566.62,0,0
34,40.84,0.0,5067,Two Year,1,DSL,77.34,0,0,3666,5,1,1,0,7,590.0,0.0,0.0,590.0,1,1
58,34.31,38.33,3765,Month-to-Month,0,Fiber Optic,64.3,0,1,49344,5,0,0,0,41,2376.4,0.0,1454.41,3830.81,0,0
41,34.1,29.13,4874,Month-to-Month,1,Cable,106.35,0,0,27778,5,1,1,1,1,103.73,0.0,29.53,133.26,1,1
54,22.92,0.0,4093,Month-to-Month,0,Fiber Optic,77.24,0,1,56032,1,0,0,0,63,4785.86,0.0,0.0,4785.86,0,1
40,0.0,10.36,2195,Month-to-Month,0,Fiber Optic,78.81,1,1,91672,4,0,0,0,2,165.9,0.0,22.11,188.01,0,0
52,0.37,17.32,4854,Month-to-Month,1,DSL,90.05,0,0,56681,4,1,0,0,26,2298.93,0.0,430.07,2729.0,1,0
75,32.13,2.02,5547,Two Year,0,Fiber Optic,39.05,1,1,52331,2,0,0,0,47,1852.09,0.0,92.73,1944.82,0,0
62,36.44,0.0,2582,Month-to-Month,1,DSL,87.63,0,0,8794,1,0,0,0,38,3345.18,0.0,0.0,3345.18,1,0
58,26.47,0.0,5405,One Year,1,Cable,56.35,1,1,61435,3,1,1,0,7,373.03,0.0,0.0,373.03,1,0
39,10.57,23.86,4486,Two Year,0,Fiber Optic,10.0,0,0,35047,3,0,0,0,51,502.11,0.0,1264.07,1766.18,0,1
33,0.0,44.09,3248,Month-to-Month,1,Fiber Optic,92.91,0,1,47487,4,1,0,1,66,5728.1,0.0,2730.41,8441.41,1,0
54,0.48,0.0,5546,One Year,1,Fiber Optic,29.45,0,0,95612,1,1,1,1,37,1006.41,0.0,0.0,1006.41,1,0
18,0.0,9.69,4832,Two Year,0,Fiber Optic,64.05,1,1,81245,4,0,0,0,27,1845.59,0.0,239.57,2085.16,0,0
43,60.57,24.88,6335,One Year,0,Fiber Optic,61.46,0,0,14179,2,0,0,0,23,1447.45,0.0,594.48,2041.93,0,0
61,0.0,0.0,4767,One Year,1,DSL,95.18,0,0,84373,2,1,0,0,74,7098.97,0.0,0.0,7098.97,1,0
51,19.09,0.0,2705,One Year,0,Fiber Optic,64.0,0,0,95071,4,0,0,0,61,4114.73,0.0,0.0,4114.73,0,1
18,10.68,40.62,4080,Two Year,1,Fiber Optic,81.89,1,1,28427,1,1,1,1,54,4432.17,0.0,2047.71,6479.88,1,0
51,36.26,0.0,6297,Two Year,1,DSL,93.39,0,0,96526,2,1,0,1,37,3368.18,0.0,0.0,3360.12,0,0
31,3.79,2.58,3513,Month-to-Month,0,Fiber Optic,95.02,0,0,40018,3,0,0,0,70,6058.98,0.0,169.77,6228.75,0,0
57,2.96,23.03,3238,Two Year,1,Fiber Optic,56.77,0,0,74668,1,0,1,0,28,1726.62,0.0,661.37,2387.99,0,0
53,0.93,15.07,3156,Month-to-Month,0,Fiber Optic,68.2,0,1,59163,3,0,0,0,39,2451.22,0.0,534.23,2985.45,0,0
51,53.18,35.88,2487,Two Year,0,Fiber Optic,18.83,0,0,49823,3,0,0,0,11,201.0,0.0,358.31,559.31,0,1
59,0.0,17.51,5553,Two Year,1,Fiber Optic,50.0,0,0,76634,2,1,0,0,26,1282.15,2.49,479.15,1763.79,0,0
81,31.57,48.43,5002,Two Year,0,Fiber Optic,10.0,0,1,29255,4,0,0,0,37,369.23,0.0,1775.59,2128.78,0,0
18,6.31,0.0,6100,Month-to-Month,0,Fiber Optic,101.7,0,1,39740,5,0,0,0,69,7421.62,0.0,0.0,7386.0,0,0
60,40.99,7.48,5366,Two Year,0,Fiber Optic,104.96,1,1,56090,2,0,0,0,30,3382.26,0.0,242.89,3625.15,0,0
48,5.37,0.0,2549,Month-to-Month,0,Fiber Optic,29.91,1,1,54583,4,0,0,0,13,422.13,73.78,0.0,495.91,0,0
54,18.61,44.5,5660,Two Year,1,DSL,96.7,0,0,20809,4,0,1,1,1,87.76,0.0,46.68,134.44,1,0
49,50.89,38.73,3648,One Year,0,Fiber Optic,73.6,0,0,40107,5,0,0,0,84,5856.74,0.0,3308.98,9165.72,0,1
50,25.43,0.0,2348,Two Year,0,Fiber Optic,46.94,0,0,66861,5,0,0,0,55,2752.16,0.0,0.0,2752.16,0,0
24,28.78,6.8,5527,Month-to-Month,1,Fiber Optic,37.09,0,1,41852,4,0,1,0,36,1266.06,0.0,248.24,1514.3,0,0
42,32.11,11.59,3465,One Year,0,Fiber Optic,58.89,0,1,25801,1,0,0,0,83,4717.1,0.0,874.24,5591.34,0,0
18,0.0,23.98,6091,Month-to-Month,0,Fiber Optic,75.07,0,0,10853,1,0,0,0,63,5028.95,0.0,1661.5,6690.45,0,0
46,37.47,0.0,5708,Month-to-Month,1,Fiber Optic,83.15,0,0,53710,1,1,1,1,28,2361.81,0.0,0.0,2361.81,1,0
48,24.54,2.76,2533,Month-to-Month,0,Fiber Optic,44.81,0,0,79680,4,0,0,0,31,1367.57,56.22,83.06,1506.85,0,1
37,62.3,20.58,6343,One Year,1,Fiber Optic,18.81,1,1,84659,4,1,0,1,38,663.5,0.0,757.2,1420.7,1,0
64,16.54,0.0,2050,Two Year,1,Fiber Optic,24.12,1,1,17863,5,1,1,1,42,1022.03,0.0,0.0,1022.03,1,0
18,33.08,20.9,4087,Month-to-Month,1,DSL,54.19,0,1,67581,3,1,1,1,67,3628.9,0.0,1345.3,4974.2,1,0
50,21.66,8.02,2132,Month-to-Month,0,Fiber Optic,123.59,1,1,51461,3,0,0,0,38,4941.35,0.0,314.72,5256.07,0,0
60,22.8,17.21,5398,Month-to-Month,1,Fiber Optic,63.69,0,0,88475,1,0,1,1,65,3848.2,0.0,1187.65,5035.85,1,0
81,1.92,49.72,4235,One Year,0,Fiber Optic,49.58,1,1,5853,5,0,0,0,30,1465.08,0.0,1591.67,3056.75,0,0
37,0.0,29.17,2355,One Year,0,Fiber Optic,66.25,0,0,85476,1,0,0,0,25,1655.11,0.0,659.6,2314.71,0,1
18,8.81,0.0,4854,One Year,1,Fiber Optic,73.94,0,1,39482,3,0,0,1,25,1804.73,0.0,0.0,1804.73,0,1
21,47.65,3.16,3228,Month-to-Month,1,Cable,72.52,0,1,35601,3,0,0,1,2,135.19,0.0,6.08,141.27,1,1
54,39.74,42.05,4681,Month-to-Month,1,Cable,99.2,0,0,37983,2,1,1,0,70,6746.97,0.0,2766.32,9513.29,1,0
18,0.0,31.07,5654,One Year,1,DSL,44.38,1,1,98525,1,0,0,1,1,41.11,0.0,29.79,70.9,1,0
51,25.09,0.41,3635,Month-to-Month,1,DSL,93.11,0,0,100143,4,0,1,0,29,2491.07,61.29,12.14,2564.5,0,0
61,17.35,32.65,2157,Month-to-Month,0,Fiber Optic,22.7,0,0,75728,5,0,0,0,13,311.23,57.07,453.79,816.19,0,0
66,38.12,4.5,2156,One Year,0,Fiber Optic,29.49,1,1,65602,1,0,0,0,46,1456.61,0.0,224.1,1680.71,0,1
18,36.97,0.0,4016,Month-to-Month,0,Fiber Optic,33.03,0,0,28377,4,0,0,0,45,1418.58,27.49,0.0,1446.07,0,1
63,5.08,0.0,4102,One Year,1,Fiber Optic,88.34,1,1,2079,1,0,1,1,37,3152.02,19.78,0.0,3171.8,1,1
42,32.64,0.0,2087,Two Year,1,Fiber Optic,50.84,0,0,56296,2,0,0,0,43,2226.1,0.0,0.0,2226.1,0,0
53,4.62,11.61,3459,Two Year,0,Fiber Optic,87.52,1,1,86849,2,0,0,0,29,2630.71,0.0,336.23,2966.94,0,1
36,0.0,48.06,4761,One Year,0,Fiber Optic,91.3,0,0,3005,4,0,0,0,27,2547.09,0.0,1286.16,3833.25,0,1
39,39.74,0.0,2604,Two Year,0,Fiber Optic,47.07,1,1,4050,1,0,0,0,20,896.91,0.0,0.0,896.91,0,0
49,0.98,22.11,5283,Month-to-Month,1,DSL,64.28,0,0,14932,1,1,0,1,17,1159.73,0.0,365.22,1524.95,0,1
66,55.61,13.46,2536,Month-to-Month,0,Fiber Optic,83.89,0,0,3069,1,0,0,0,5,392.81,40.79,71.97,505.57,0,0
48,24.54,37.7,6220,Two Year,1,Cable,72.22,0,0,48342,5,1,1,0,46,3443.26,0.0,1737.63,5180.89,1,1
45,6.4,13.69,5179,Month-to-Month,1,DSL,64.5,0,1,88451,4,0,0,0,1,66.39,0.0,14.32,61.57,0,0
78,16.0,0.0,3834,Two Year,1,DSL,10.69,0,0,8649,5,1,0,0,98,952.19,32.82,0.0,962.8,1,0
56,0.0,0.0,5914,Two Year,0,Fiber Optic,72.87,0,0,7935,3,0,0,0,28,1993.62,0.0,0.0,1993.62,0,0
78,15.82,19.06,5973,Month-to-Month,0,Fiber Optic,25.53,0,1,16089,3,0,0,0,56,1515.51,84.22,1091.07,2690.8,0,0
41,9.21,0.0,2273,Month-to-Month,1,Fiber Optic,75.85,0,1,80781,3,1,0,0,16,1141.37,0.0,0.0,1141.37,1,0
52,63.58,0.0,4201,Two Year,0,Fiber Optic,92.83,1,1,10157,1,0,0,0,53,5347.11,0.0,0.0,5347.11,0,1
32,46.37,11.48,2103,One Year,1,Fiber Optic,83.25,1,1,67224,5,0,1,1,100,7909.41,0.0,1193.23,9102.64,0,0
43,29.11,34.72,2441,Month-to-Month,1,Fiber Optic,80.49,0,1,57177,1,0,0,0,99,7845.43,0.0,3242.45,11087.88,0,0
52,0.0,5.59,3716,Month-to-Month,0,Fiber Optic,76.13,1,1,44593,3,0,0,0,1,74.25,0.0,6.1,80.35,0,0
43,15.58,0.0,5959,Month-to-Month,1,DSL,34.94,0,0,16363,5,1,0,1,77,2941.02,0.0,0.0,2941.02,0,0
79,33.07,22.45,3549,Month-to-Month,1,Fiber Optic,43.29,0,0,64175,5,1,1,0,25,1058.24,0.0,613.81,1672.05,1,1
35,40.58,0.0,4085,Two Year,0,Fiber Optic,68.38,0,0,18598,3,0,0,0,1,69.21,0.0,0.0,69.21,0,1
57,0.0,22.7,5899,Month-to-Month,0,Fiber Optic,43.44,0,0,29315,2,0,0,0,21,838.21,0.0,506.12,1344.33,0,1
40,29.18,49.82,5303,Month-to-Month,0,Fiber Optic,26.66,0,1,18710,5,0,0,0,36,992.19,0.0,1646.48,2638.67,0,0
18,0.0,38.03,2417,Month-to-Month,0,Fiber Optic,124.52,0,0,24050,2,0,0,0,47,5886.79,0.0,1675.08,7561.87,0,1
38,28.28,0.0,2009,Month-to-Month,1,Fiber Optic,61.6,0,1,99319,4,1,0,0,1,59.61,0.0,0.0,59.61,0,0
20,51.48,41.42,3161,Two Year,1,Cable,66.32,0,0,74063,1,0,1,0,1,71.32,79.82,39.19,190.33,0,0
48,19.81,43.64,4606,Two Year,0,Fiber Optic,94.73,1,1,51482,5,0,0,0,63,5579.49,0.0,2667.53,8247.02,0,0
61,15.97,0.0,4978,Two Year,0,Fiber Optic,79.3,1,1,3316,5,0,0,0,41,3515.78,0.0,0.0,3515.78,0,0
39,65.27,2.34,5717,Month-to-Month,1,DSL,10.0,0,0,44924,5,1,1,0,10,95.37,0.0,21.12,116.49,1,0
18,46.28,12.78,6184,Month-to-Month,1,Fiber Optic,78.58,1,1,68212,2,1,0,0,1,84.1,62.8,12.02,137.06,1,0
47,29.11,0.0,6082,Month-to-Month,0,Fiber Optic,23.5,0,0,66439,1,0,0,0,48,1069.8,0.0,0.0,1069.8,0,0
62,38.34,21.8,3539,Month-to-Month,0,Fiber Optic,65.92,0,0,56298,2,0,0,0,65,4412.75,0.0,1487.57,5900.32,0,0
48,20.46,0.0,4276,Month-to-Month,1,Fiber Optic,82.54,0,1,88601,5,0,0,0,38,2963.41,0.0,0.0,2963.41,0,0
18,8.17,45.52,3505,Month-to-Month,0,Fiber Optic,47.33,0,1,52139,4,0,0,0,1,48.07,34.35,48.12,130.54,0,0
58,15.97,32.26,4147,Month-to-Month,1,Fiber Optic,91.46,1,1,19753,1,0,0,0,64,5383.21,0.0,2260.91,7644.12,0,0
32,12.79,35.93,2187,Two Year,1,Cable,92.73,0,0,46127,3,1,1,0,30,2890.67,0.0,986.06,3859.07,1,0
59,16.91,23.65,3247,Month-to-Month,0,Fiber Optic,68.02,1,1,48331,4,0,0,0,60,4051.92,0.0,1389.94,5441.86,0,1
29,59.12,40.78,2604,Month-to-Month,1,Fiber Optic,103.47,0,0,66607,5,1,1,1,4,379.61,0.0,178.37,557.98,0,0
51,13.4,11.45,2305,One Year,0,Fiber Optic,37.96,1,1,70452,1,0,0,0,19,764.15,0.0,235.32,999.47,0,0
21,18.78,26.4,5857,Month-to-Month,0,Fiber Optic,71.51,0,1,70311,2,0,0,0,31,2109.36,0.0,836.25,2908.7,0,0
53,0.0,2.92,3330,Month-to-Month,0,Fiber Optic,84.18,0,0,67232,5,0,0,0,34,2884.67,0.0,95.27,2979.94,0,0
75,9.33,29.91,4948,Month-to-Month,1,Fiber Optic,80.44,0,0,76446,1,0,0,0,21,1677.72,0.0,600.36,2278.08,1,1
24,2.36,0.0,6421,One Year,0,Fiber Optic,18.67,0,0,61683,3,0,0,0,11,215.16,0.0,0.0,215.16,0,0
49,52.91,3.73,5750,Month-to-Month,1,Cable,24.67,1,1,49275,1,1,1,0,34,894.06,0.0,128.73,1022.79,0,0
38,18.94,17.48,5002,One Year,1,Fiber Optic,48.23,1,1,83805,4,0,0,1,22,1017.97,0.0,391.41,1373.78,0,0
36,51.94,43.44,4783,Month-to-Month,0,Fiber Optic,85.36,0,1,20977,1,0,0,0,18,1632.2,0.0,834.9,2467.1,0,0
72,13.84,38.87,4243,Month-to-Month,0,Fiber Optic,122.54,0,1,64957,4,0,0,0,65,7254.51,0.0,2389.97,9644.48,0,0
54,35.18,0.0,2609,Month-to-Month,0,Fiber Optic,50.36,0,0,4380,4,0,0,0,26,1200.39,42.09,0.0,1242.48,0,1
36,40.39,0.0,5642,Two Year,1,DSL,37.86,0,0,18581,2,1,1,1,36,1452.37,0.0,0.0,1452.37,1,0
52,23.24,41.88,2603,Month-to-Month,1,Fiber Optic,89.08,1,1,39576,4,1,0,0,29,2760.49,0.0,1262.82,3973.84,1,0
65,27.52,2.09,5623,Month-to-Month,0,Fiber Optic,117.12,0,0,46084,4,0,0,0,37,4602.42,0.0,82.15,4684.57,0,0
34,47.67,14.94,5179,Two Year,0,Fiber Optic,118.48,0,0,6965,4,0,0,0,29,3488.88,0.0,403.08,3891.96,0,0
60,30.74,0.0,2313,Month-to-Month,0,Fiber Optic,89.43,0,0,83323,3,0,0,0,31,2528.74,32.76,0.0,2561.5,0,0
54,27.56,0.0,3171,Two Year,1,DSL,148.27,0,0,69533,2,0,0,0,5,741.11,0.0,0.0,741.11,1,1
70,43.21,22.03,4595,Month-to-Month,1,DSL,56.93,0,0,34677,2,0,1,1,31,1888.32,0.0,736.01,2623.56,0,0
18,25.0,0.0,4943,Month-to-Month,1,DSL,106.37,0,1,41750,1,1,0,0,56,5664.41,0.0,0.0,5664.41,0,0
53,15.79,0.8,3494,One Year,1,DSL,96.93,0,0,14838,1,1,0,1,33,3101.13,66.5,28.89,3196.52,1,0
63,29.3,0.0,5186,Month-to-Month,1,Fiber Optic,48.99,0,0,25477,3,1,1,1,34,1545.11,0.0,0.0,1545.11,0,0
41,0.0,29.85,4157,Month-to-Month,0,Fiber Optic,33.67,0,1,64980,4,0,0,0,65,2292.26,1.26,1998.51,4292.03,0,0
81,38.75,5.21,4542,Two Year,1,Fiber Optic,84.03,0,0,18463,2,1,0,1,1,81.83,31.8,4.79,118.42,1,1
65,0.0,13.52,4322,One Year,0,Fiber Optic,71.06,1,1,97433,3,0,0,0,41,2714.7,0.0,544.88,3259.58,0,0
61,21.1,1.22,4119,One Year,1,Fiber Optic,45.38,0,1,9402,4,1,1,1,45,1914.25,0.0,57.24,1971.49,0,0
25,0.0,15.44,2178,Month-to-Month,1,Fiber Optic,51.61,0,0,69289,3,0,0,0,30,1428.5,0.0,500.63,1929.13,1,1
66,31.23,40.6,4597,Two Year,1,Fiber Optic,57.42,0,1,91640,1,1,1,1,1,54.27,79.34,38.34,171.95,1,1
44,5.46,10.25,4682,Two Year,0,Fiber Optic,66.48,0,1,25632,2,0,0,0,20,1385.11,3.56,193.43,1582.1,0,0
26,1.07,0.0,5081,Month-to-Month,0,Fiber Optic,81.52,0,1,17637,3,0,0,0,35,3129.02,72.53,0.0,3201.55,0,0
73,21.67,33.69,5863,Month-to-Month,1,DSL,79.72,0,0,42371,3,1,0,0,74,6428.96,0.0,2342.89,8748.53,1,0
60,11.39,3.77,5592,Month-to-Month,0,Fiber Optic,58.84,0,0,19332,1,0,0,0,3,191.29,0.0,12.23,203.52,0,0
51,15.22,0.0,4093,Two Year,1,Fiber Optic,100.68,0,0,30623,3,1,1,1,1,99.88,0.0,0.0,99.88,0,0
81,21.85,46.48,4860,Month-to-Month,1,Fiber Optic,39.35,0,1,70567,4,0,0,0,7,269.29,0.0,323.91,593.2,0,1
41,1.95,0.0,4873,Two Year,0,Fiber Optic,74.57,0,0,70533,2,0,0,0,20,1375.04,0.0,0.0,1375.04,0,0
49,4.27,37.34,3426,Month-to-Month,1,Fiber Optic,53.58,1,1,72463,2,1,1,0,68,3911.09,0.0,2667.93,6579.02,1,1
41,74.87,25.67,5830,Two Year,0,Fiber Optic,102.35,0,0,42328,3,0,0,0,24,2247.85,0.0,633.0,2880.85,0,0
64,40.07,2.84,2923,Two Year,0,Fiber Optic,36.77,0,0,18751,2,0,0,0,61,2151.79,0.0,157.79,2309.58,0,0
66,32.29,33.04,2166,Month-to-Month,0,Fiber Optic,93.16,0,1,17699,4,0,0,0,1,102.24,0.0,32.59,134.83,0,0
32,32.51,28.28,2649,Two Year,1,Cable,10.0,0,1,84343,3,0,0,1,59,584.51,0.0,1525.44,2109.95,1,0
44,1.0,49.61,3590,Month-to-Month,0,Fiber Optic,59.24,0,0,53567,2,0,0,0,22,1298.65,54.63,1082.32,2435.6,0,0
46,0.0,16.75,2877,Month-to-Month,1,Cable,81.72,1,1,93611,4,1,1,1,15,1287.37,0.0,245.03,1532.4,1,1
50,17.6,49.15,5878,Two Year,1,Fiber Optic,58.49,0,1,35772,4,0,0,0,49,2596.29,0.0,2496.43,5092.72,0,0
29,53.37,19.96,5316,One Year,0,Fiber Optic,119.14,0,0,35994,4,0,0,0,11,1414.61,0.0,237.91,1652.52,0,0
81,0.0,38.11,5131,Two Year,0,Fiber Optic,77.39,0,0,66179,1,0,0,0,20,1607.2,39.32,787.25,2433.77,0,0
33,29.56,17.1,5078,Month-to-Month,1,Fiber Optic,85.38,0,0,42127,3,0,1,1,51,4197.65,0.0,856.12,5053.77,1,1
42,26.42,38.78,4846,Two Year,0,Fiber Optic,43.54,0,0,68259,2,0,0,0,1,46.81,0.0,39.16,84.58,0,1
49,9.0,0.0,4334,Two Year,1,DSL,47.69,0,1,67032,2,1,1,0,29,1470.51,0.0,0.0,1470.51,1,0
42,50.23,2.96,4337,Month-to-Month,0,Fiber Optic,96.32,0,0,99285,2,0,0,0,1,89.7,3.2,2.86,95.76,0,0
41,63.35,0.0,6305,One Year,0,Fiber Optic,84.32,1,1,24460,5,0,0,0,46,3660.49,0.0,0.0,3660.49,0,1
18,16.3,46.35,2036,Month-to-Month,0,Fiber Optic,155.26,1,1,2051,1,0,0,0,30,4220.79,0.0,1487.34,5708.13,0,0
64,43.71,10.33,3688,Two Year,0,Fiber Optic,118.99,0,0,85951,2,0,0,0,43,5357.83,13.31,449.34,5820.48,0,0
67,38.36,32.84,2989,Month-to-Month,1,DSL,20.75,0,1,1044,2,1,0,1,15,333.31,0.0,527.14,860.45,1,1
59,0.0,0.0,6218,Two Year,0,Fiber Optic,38.74,1,1,45932,2,0,0,0,42,1619.42,0.0,0.0,1619.42,0,0
51,29.98,0.0,2959,Month-to-Month,1,Fiber Optic,99.23,0,1,20723,2,1,0,1,69,7189.25,0.0,0.0,7189.25,0,0
73,7.86,28.48,4253,Month-to-Month,1,DSL,57.26,0,0,12592,1,1,0,1,45,2825.22,0.0,1174.82,4000.04,1,0
28,0.0,4.05,5753,One Year,0,Fiber Optic,76.77,0,0,66169,2,0,0,0,1,83.41,0.0,3.91,87.32,0,0
33,67.05,47.92,2662,Month-to-Month,0,Fiber Optic,76.66,0,0,22667,1,0,0,0,3,233.14,0.0,130.23,363.37,0,1
44,41.38,15.15,5144,One Year,0,Fiber Optic,77.78,0,0,38221,3,0,0,0,19,1581.35,20.76,314.83,1916.94,0,0
39,18.77,22.04,5732,One Year,1,DSL,12.68,0,0,56037,1,1,1,1,42,564.08,0.0,930.31,1494.39,1,1
18,28.34,19.56,4083,Month-to-Month,0,Fiber Optic,54.42,1,1,1747,4,0,0,0,19,1100.97,0.0,357.64,1458.61,0,0
52,33.14,46.59,4821,Month-to-Month,1,Fiber Optic,40.54,1,1,72469,1,0,1,1,9,365.43,6.16,398.51,770.1,1,0
44,13.07,0.0,4485,Month-to-Month,1,DSL,123.61,0,0,62664,1,1,0,0,42,5487.91,0.0,0.0,5487.91,0,1
64,22.98,27.54,2568,Two Year,1,Fiber Optic,35.09,0,0,75952,1,1,1,1,28,934.98,0.0,712.56,1647.54,1,0
74,14.01,0.0,5092,Month-to-Month,1,Cable,65.52,0,0,5680,1,1,0,0,1,67.8,0.0,0.0,67.8,1,0
20,14.14,46.25,3287,Month-to-Month,1,DSL,44.43,1,1,39324,3,1,0,0,50,2103.51,0.0,2166.21,4269.72,1,1
47,10.41,0.0,3341,Month-to-Month,0,Fiber Optic,59.06,0,1,48128,2,0,0,0,39,2404.04,0.0,0.0,2404.04,0,0
70,2.91,6.72,6320,Month-to-Month,1,DSL,38.11,0,1,33874,5,0,0,0,30,1044.64,0.0,195.85,1240.49,0,1
27,25.17,38.92,5201,Month-to-Month,0,Fiber Optic,68.73,0,0,20205,2,0,0,0,38,2459.1,0.0,1567.13,4026.23,0,0
48,9.45,27.7,5386,Two Year,1,DSL,87.43,0,0,52093,5,0,0,1,50,4479.43,0.0,1399.12,5878.55,0,0
66,45.98,0.0,2259,One Year,0,Fiber Optic,68.88,0,0,2730,2,0,0,0,1,69.87,0.0,0.0,69.87,0,0
28,57.37,39.34,4992,One Year,0,Fiber Optic,74.86,0,1,6016,1,0,0,0,19,1523.29,0.0,718.6,2241.89,0,0
41,38.0,0.0,5118,Month-to-Month,1,DSL,55.56,1,1,90317,5,1,0,1,56,2960.71,36.76,0.0,2997.47,0,1
21,53.01,9.43,4152,Two Year,1,Cable,84.61,1,1,17962,2,0,0,0,75,5744.1,81.07,734.06,6559.23,0,0
29,30.18,43.71,4502,Month-to-Month,0,Fiber Optic,88.8,0,0,84416,2,0,0,0,38,3198.61,0.0,1573.84,4772.45,0,0
44,22.42,14.09,2293,Two Year,0,Fiber Optic,96.01,0,0,45150,1,0,0,0,21,2156.87,72.22,306.21,2518.28,0,0
20,41.12,5.04,6105,Month-to-Month,1,Cable,72.22,0,1,94050,1,0,0,0,19,1311.27,0.0,88.36,1399.63,0,0
56,14.29,21.61,5403,Month-to-Month,1,Fiber Optic,30.18,0,0,71597,2,0,0,0,1,30.96,43.87,20.16,94.99,0,0
26,25.87,6.41,6250,Month-to-Month,0,Fiber Optic,53.73,0,0,43215,3,0,0,0,17,964.29,0.0,118.14,1082.43,0,0
37,33.92,34.46,5685,Two Year,1,Cable,96.04,0,0,6859,5,0,1,0,28,2496.7,45.73,906.55,3448.98,0,0
40,0.0,0.0,2178,Two Year,1,Fiber Optic,51.94,0,0,37263,3,0,0,0,66,3571.8,0.0,0.0,3571.8,0,1
52,37.45,25.67,3629,Two Year,1,Fiber Optic,56.24,0,0,93745,2,1,0,1,17,981.3,0.0,419.91,1387.5,0,0
51,8.56,23.91,5800,Month-to-Month,1,DSL,69.45,0,0,29100,1,0,0,1,18,1322.73,0.0,441.2,1763.93,0,1
52,23.73,36.15,6176,One Year,1,DSL,36.24,0,1,88511,5,0,0,0,47,1866.54,0.0,1722.93,3589.47,0,0
37,8.96,29.44,3263,Month-to-Month,1,DSL,112.1,1,1,20963,1,1,1,0,66,7152.78,0.0,2078.5,9231.28,0,0
33,19.63,0.0,6019,Month-to-Month,0,Fiber Optic,53.94,1,1,95302,3,0,0,0,6,291.6,0.0,0.0,291.6,0,0
47,26.19,0.0,5036,Month-to-Month,0,Fiber Optic,17.32,0,1,49501,2,0,0,0,34,593.68,0.0,0.0,593.68,0,0
38,35.62,0.0,5739,One Year,0,Fiber Optic,66.08,1,1,36160,4,0,0,0,31,2019.75,74.45,0.0,2094.2,0,0
59,28.94,23.99,2488,Month-to-Month,1,Fiber Optic,113.24,1,1,46747,5,1,1,0,24,2821.02,0.0,592.67,3413.69,0,0
81,53.4,3.73,2808,Month-to-Month,0,Fiber Optic,74.32,0,0,54577,5,0,0,0,1,77.97,0.0,3.74,81.71,0,0
45,4.16,42.07,2070,One Year,1,DSL,51.21,0,1,79872,2,1,1,0,60,3064.39,91.95,2688.89,5845.23,0,0
29,35.24,0.0,3414,One Year,0,Fiber Optic,136.53,0,0,78439,4,0,0,0,56,7414.08,0.0,0.0,7414.08,0,0
27,0.0,15.37,2707,Month-to-Month,1,Fiber Optic,63.66,0,0,42336,1,1,1,1,19,1127.99,0.0,302.1,1430.09,1,0
68,0.0,0.0,5728,Two Year,1,Fiber Optic,42.72,0,0,9650,2,1,1,1,22,943.6,0.0,0.0,943.6,0,0
58,3.51,5.73,2814,Month-to-Month,1,Cable,85.89,0,1,77059,4,0,0,0,39,3141.17,0.0,223.44,3315.56,1,1
28,18.28,37.4,4878,Two Year,1,Fiber Optic,10.0,0,0,74831,5,1,1,1,26,236.2,0.0,1031.46,1267.66,1,0
35,17.81,32.27,2428,One Year,0,Fiber Optic,34.44,0,0,43130,1,0,0,0,25,787.36,0.0,798.4,1585.76,0,0
